timestamp,ndvi-nir-out0-W/m2,ndvi-red-out0-W/m2,ndvi0
2022-06-16 01:00:33.787000+00:00,0.006,0.011,-0.294
2022-06-16 01:00:41.763000+00:00,0.006,0.011,-0.294
2022-06-16 01:00:49.796000+00:00,0.006,0.011,-0.294
2022-06-16 01:15:28.928000+00:00,0.006,0.012,-0.333
2022-06-16 01:15:36.965000+00:00,0.006,0.012,-0.333
2022-06-16 01:15:44.993000+00:00,0.006,0.012,-0.333
2022-06-16 01:30:48.759000+00:00,0.008,0.015,-0.304
2022-06-16 01:30:56.782000+00:00,0.008,0.015,-0.304
2022-06-16 01:31:04.814000+00:00,0.008,0.015,-0.304
2022-06-16 01:45:44.774000+00:00,0.009,0.018,-0.333
2022-06-16 01:45:52.796000+00:00,0.009,0.018,-0.333
2022-06-16 01:46:00.872000+00:00,0.009,0.018,-0.333
2022-06-16 02:00:35.965000+00:00,0.006,0.012,-0.333
2022-06-16 02:00:43.990000+00:00,0.006,0.012,-0.333
2022-06-16 02:00:52.016000+00:00,0.006,0.012,-0.333
2022-06-16 02:15:55.786000+00:00,0.006,0.012,-0.333
2022-06-16 02:16:03.860000+00:00,0.006,0.012,-0.333
2022-06-16 02:16:11.849000+00:00,0.006,0.012,-0.333
2022-06-16 02:30:45.989000+00:00,0.006,0.012,-0.333
2022-06-16 02:30:54.011000+00:00,0.006,0.012,-0.333
2022-06-16 02:31:02.045000+00:00,0.006,0.012,-0.333
2022-06-16 02:46:15.805000+00:00,0.006,0.013,-0.368
2022-06-16 02:46:23.884000+00:00,0.006,0.013,-0.368
2022-06-16 02:46:31.869000+00:00,0.006,0.013,-0.368
2022-06-16 03:01:04.010000+00:00,0.007,0.014,-0.333
2022-06-16 03:01:12.038000+00:00,0.007,0.014,-0.333
2022-06-16 03:01:20.067000+00:00,0.007,0.014,-0.333
2022-06-16 03:15:59.884000+00:00,0.007,0.013,-0.3
2022-06-16 03:16:07.861000+00:00,0.007,0.013,-0.3
2022-06-16 03:16:15.892000+00:00,0.007,0.013,-0.3
2022-06-16 03:31:18.027000+00:00,0.008,0.016,-0.333
2022-06-16 03:31:18.105000+00:00,0.008,0.016,-0.333
2022-06-16 03:31:26.056000+00:00,0.008,0.016,-0.333
2022-06-16 03:31:26.125000+00:00,0.008,0.016,-0.333
2022-06-16 03:31:34.086000+00:00,0.008,0.016,-0.333
2022-06-16 03:46:26.851000+00:00,0.007,0.013,-0.3
2022-06-16 03:46:26.898000+00:00,0.007,0.013,-0.3
2022-06-16 03:46:34.876000+00:00,0.007,0.013,-0.3
2022-06-16 03:46:34.928000+00:00,0.007,0.013,-0.3
2022-06-16 03:46:42.911000+00:00,0.007,0.013,-0.3
2022-06-16 03:46:42.972000+00:00,0.007,0.013,-0.3
2022-06-16 04:01:08.863000+00:00,0.006,0.012,-0.333
2022-06-16 04:01:16.955000+00:00,0.006,0.012,-0.333
2022-06-16 04:01:24.925000+00:00,0.006,0.012,-0.333
2022-06-16 04:01:24.971000+00:00,0.006,0.012,-0.333
2022-06-16 04:16:14.879000+00:00,0.008,0.016,-0.333
2022-06-16 04:16:22.905000+00:00,0.008,0.016,-0.333
2022-06-16 04:16:30.929000+00:00,0.008,0.016,-0.333
2022-06-16 04:31:28.940000+00:00,0.009,0.018,-0.333
2022-06-16 04:31:36.920000+00:00,0.009,0.018,-0.333
2022-06-16 04:31:36.967000+00:00,0.009,0.018,-0.333
2022-06-16 04:31:44.947000+00:00,0.009,0.018,-0.333
2022-06-16 04:31:45.002000+00:00,0.009,0.018,-0.333
2022-06-16 04:46:48.899000+00:00,0.011,0.023,-0.353
2022-06-16 04:46:48.942000+00:00,0.011,0.023,-0.353
2022-06-16 04:46:56.973000+00:00,0.011,0.023,-0.353
2022-06-16 04:47:04.961000+00:00,0.011,0.023,-0.353
2022-06-16 04:47:05.002000+00:00,0.011,0.023,-0.353
2022-06-16 05:01:37.099000+00:00,0.011,0.023,-0.353
2022-06-16 05:01:37.150000+00:00,0.011,0.023,-0.353
2022-06-16 05:01:45.180000+00:00,0.011,0.023,-0.353
2022-06-16 05:01:53.159000+00:00,0.011,0.023,-0.353
2022-06-16 05:16:49.919000+00:00,0.012,0.024,-0.333
2022-06-16 05:16:49.968000+00:00,0.012,0.024,-0.333
2022-06-16 05:16:57.937000+00:00,0.012,0.024,-0.333
2022-06-16 05:16:57.988000+00:00,0.012,0.024,-0.333
2022-06-16 05:17:06.002000+00:00,0.012,0.024,-0.333
2022-06-16 05:31:29.920000+00:00,0.018,0.036,-0.333
2022-06-16 05:31:29.981000+00:00,0.018,0.036,-0.333
2022-06-16 05:31:37.947000+00:00,0.018,0.036,-0.333
2022-06-16 05:31:45.978000+00:00,0.018,0.036,-0.333
2022-06-16 05:46:02.929000+00:00,0.012,0.025,-0.351
2022-06-16 05:46:03.014000+00:00,0.012,0.025,-0.351
2022-06-16 05:46:10.956000+00:00,0.012,0.025,-0.351
2022-06-16 05:46:11.026000+00:00,0.012,0.025,-0.351
2022-06-16 05:46:19.005000+00:00,0.012,0.025,-0.351
2022-06-16 05:46:19.035000+00:00,0.012,0.025,-0.351
2022-06-16 06:01:11.120000+00:00,0.013,0.026,-0.333
2022-06-16 06:01:19.145000+00:00,0.013,0.026,-0.333
2022-06-16 06:01:19.197000+00:00,0.013,0.026,-0.333
2022-06-16 06:01:27.230000+00:00,0.013,0.026,-0.333
2022-06-16 06:16:17.942000+00:00,0.02,0.039,-0.322
2022-06-16 06:16:18.024000+00:00,0.02,0.039,-0.322
2022-06-16 06:16:25.971000+00:00,0.02,0.039,-0.322
2022-06-16 06:16:34.011000+00:00,0.02,0.039,-0.322
2022-06-16 06:31:01.137000+00:00,0.018,0.035,-0.321
2022-06-16 06:31:09.171000+00:00,0.018,0.035,-0.321
2022-06-16 06:31:17.196000+00:00,0.018,0.035,-0.321
2022-06-16 06:31:17.247000+00:00,0.018,0.035,-0.321
2022-06-16 06:46:14.960000+00:00,0.019,0.038,-0.333
2022-06-16 06:46:23.039000+00:00,0.019,0.038,-0.333
2022-06-16 06:46:31.021000+00:00,0.019,0.038,-0.333
2022-06-16 06:46:31.079000+00:00,0.019,0.038,-0.333
2022-06-16 07:01:09.972000+00:00,0.045,0.09,-0.333
2022-06-16 07:01:10.043000+00:00,0.045,0.09,-0.333
2022-06-16 07:01:17.996000+00:00,0.045,0.09,-0.333
2022-06-16 07:01:26.027000+00:00,0.045,0.09,-0.333
2022-06-16 07:01:26.073000+00:00,0.045,0.09,-0.333
2022-06-16 07:16:24.162000+00:00,0.027,0.054,-0.333
2022-06-16 07:16:24.206000+00:00,0.027,0.054,-0.333
2022-06-16 07:16:32.238000+00:00,0.027,0.054,-0.333
2022-06-16 07:16:40.279000+00:00,0.027,0.054,-0.333
2022-06-16 07:16:40.281000+00:00,0.027,0.054,-0.333
2022-06-16 07:31:10.172000+00:00,0.053,0.106,-0.333
2022-06-16 07:31:18.197000+00:00,0.053,0.106,-0.333
2022-06-16 07:31:18.251000+00:00,0.053,0.106,-0.333
2022-06-16 07:31:26.228000+00:00,0.053,0.106,-0.333
2022-06-16 07:31:26.272000+00:00,0.053,0.106,-0.333
2022-06-16 07:46:00.172000+00:00,0.06,0.12,-0.333
2022-06-16 07:46:00.229000+00:00,0.06,0.12,-0.333
2022-06-16 07:46:08.253000+00:00,0.06,0.12,-0.333
2022-06-16 07:46:16.296000+00:00,0.06,0.12,-0.333
2022-06-16 08:01:06.236000+00:00,0.038,0.077,-0.339
2022-06-16 08:01:06.237000+00:00,0.038,0.077,-0.339
2022-06-16 08:01:14.218000+00:00,0.038,0.077,-0.339
2022-06-16 08:01:14.267000+00:00,0.038,0.077,-0.339
2022-06-16 08:01:22.248000+00:00,0.038,0.077,-0.339
2022-06-16 08:01:22.338000+00:00,0.038,0.077,-0.339
2022-06-16 08:15:37.009000+00:00,0.028,0.057,-0.341
2022-06-16 08:15:45.079000+00:00,0.028,0.057,-0.341
2022-06-16 08:15:53.070000+00:00,0.028,0.057,-0.341
2022-06-16 08:15:53.119000+00:00,0.028,0.057,-0.341
2022-06-16 08:30:25.020000+00:00,0.031,0.061,-0.326
2022-06-16 08:30:25.070000+00:00,0.031,0.061,-0.326
2022-06-16 08:30:33.042000+00:00,0.031,0.061,-0.326
2022-06-16 08:30:41.074000+00:00,0.031,0.061,-0.326
2022-06-16 08:44:58.215000+00:00,0.055,0.11,-0.333
2022-06-16 08:45:06.239000+00:00,0.055,0.11,-0.333
2022-06-16 08:45:06.294000+00:00,0.055,0.11,-0.333
2022-06-16 08:45:14.269000+00:00,0.055,0.11,-0.333
2022-06-16 08:45:14.314000+00:00,0.055,0.11,-0.333
2022-06-16 09:00:04.032000+00:00,0.073,0.146,-0.333
2022-06-16 09:00:04.081000+00:00,0.073,0.146,-0.333
2022-06-16 09:00:12.062000+00:00,0.073,0.146,-0.333
2022-06-16 09:00:20.095000+00:00,0.073,0.146,-0.333
2022-06-16 09:00:20.151000+00:00,0.073,0.146,-0.333
2022-06-16 09:15:05.044000+00:00,0.025,0.049,-0.324
2022-06-16 09:15:13.068000+00:00,0.025,0.049,-0.324
2022-06-16 09:15:21.097000+00:00,0.025,0.049,-0.324
2022-06-16 09:30:01.052000+00:00,0.079,0.158,-0.333
2022-06-16 09:30:01.097000+00:00,0.079,0.158,-0.333
2022-06-16 09:30:09.075000+00:00,0.079,0.158,-0.333
2022-06-16 09:30:17.113000+00:00,0.079,0.158,-0.333
2022-06-16 09:44:52.059000+00:00,0.081,0.162,-0.333
2022-06-16 09:45:00.084000+00:00,0.081,0.162,-0.333
2022-06-16 09:45:00.142000+00:00,0.081,0.162,-0.333
2022-06-16 09:45:08.123000+00:00,0.081,0.162,-0.333
2022-06-16 09:45:08.171000+00:00,0.081,0.162,-0.333
2022-06-16 10:00:13.070000+00:00,0.081,0.162,-0.333
2022-06-16 10:00:21.094000+00:00,0.081,0.162,-0.333
2022-06-16 10:00:29.131000+00:00,0.081,0.162,-0.333
2022-06-16 10:00:29.175000+00:00,0.081,0.162,-0.333
2022-06-16 10:15:31.264000+00:00,0.082,0.163,-0.331
2022-06-16 10:15:39.294000+00:00,0.082,0.163,-0.331
2022-06-16 10:15:39.337000+00:00,0.082,0.163,-0.331
2022-06-16 10:15:47.328000+00:00,0.082,0.163,-0.331
2022-06-16 10:30:27.275000+00:00,0.086,0.172,-0.333
2022-06-16 10:30:27.332000+00:00,0.086,0.172,-0.333
2022-06-16 10:30:35.304000+00:00,0.086,0.172,-0.333
2022-06-16 10:30:35.365000+00:00,0.086,0.172,-0.333
2022-06-16 10:30:43.338000+00:00,0.086,0.172,-0.333
2022-06-16 10:45:17.100000+00:00,0.089,0.179,-0.336
2022-06-16 10:45:17.148000+00:00,0.089,0.179,-0.336
2022-06-16 10:45:25.171000+00:00,0.089,0.179,-0.336
2022-06-16 11:00:06.297000+00:00,0.084,0.168,-0.333
2022-06-16 11:00:14.322000+00:00,0.084,0.168,-0.333
2022-06-16 11:00:22.360000+00:00,0.084,0.168,-0.333
2022-06-16 11:14:56.301000+00:00,0.042,0.084,-0.333
2022-06-16 11:14:56.359000+00:00,0.042,0.084,-0.333
2022-06-16 11:15:04.330000+00:00,0.042,0.084,-0.333
2022-06-16 11:15:04.379000+00:00,0.042,0.084,-0.333
2022-06-16 11:15:12.420000+00:00,0.042,0.084,-0.333
2022-06-16 11:29:29.318000+00:00,0.078,0.155,-0.33
2022-06-16 11:29:29.372000+00:00,0.078,0.155,-0.33
2022-06-16 11:29:37.348000+00:00,0.078,0.155,-0.33
2022-06-16 11:29:37.403000+00:00,0.078,0.155,-0.33
2022-06-16 11:29:45.372000+00:00,0.078,0.155,-0.33
2022-06-16 11:29:45.430000+00:00,0.078,0.155,-0.33
2022-06-16 11:44:17.323000+00:00,0.095,0.19,-0.333
2022-06-16 11:44:17.375000+00:00,0.095,0.19,-0.333
2022-06-16 11:44:25.357000+00:00,0.095,0.19,-0.333
2022-06-16 11:44:25.415000+00:00,0.095,0.19,-0.333
2022-06-16 11:44:33.468000+00:00,0.095,0.19,-0.333
2022-06-16 11:59:05.145000+00:00,0.094,0.188,-0.333
2022-06-16 11:59:05.199000+00:00,0.094,0.188,-0.333
2022-06-16 11:59:13.228000+00:00,0.094,0.188,-0.333
2022-06-16 11:59:21.207000+00:00,0.094,0.188,-0.333
2022-06-16 11:59:21.279000+00:00,0.094,0.188,-0.333
2022-06-16 12:13:54.233000+00:00,0.091,0.182,-0.333
2022-06-16 12:14:02.260000+00:00,0.091,0.182,-0.333
2022-06-16 12:14:02.265000+00:00,0.091,0.182,-0.333
2022-06-16 12:14:10.265000+00:00,0.091,0.182,-0.333
2022-06-16 12:14:10.267000+00:00,0.091,0.182,-0.333
2022-06-16 12:28:33.415000+00:00,0.087,0.174,-0.333
2022-06-16 12:28:41.360000+00:00,0.087,0.174,-0.333
2022-06-16 12:28:49.459000+00:00,0.087,0.174,-0.333
2022-06-16 12:43:46.168000+00:00,0.067,0.133,-0.33
2022-06-16 12:43:46.211000+00:00,0.067,0.133,-0.33
2022-06-16 12:43:54.250000+00:00,0.067,0.133,-0.33
2022-06-16 12:43:54.254000+00:00,0.067,0.133,-0.33
2022-06-16 12:44:02.234000+00:00,0.067,0.133,-0.33
2022-06-16 12:44:02.376000+00:00,0.067,0.133,-0.33
2022-06-16 12:58:55.357000+00:00,0.087,0.174,-0.333
2022-06-16 12:59:03.431000+00:00,0.087,0.174,-0.333
2022-06-16 12:59:11.425000+00:00,0.087,0.174,-0.333
2022-06-16 12:59:11.463000+00:00,0.087,0.174,-0.333
2022-06-16 13:13:46.186000+00:00,0.026,0.053,-0.342
2022-06-16 13:13:54.216000+00:00,0.026,0.053,-0.342
2022-06-16 13:14:02.321000+00:00,0.026,0.053,-0.342
2022-06-16 13:14:02.323000+00:00,0.026,0.053,-0.342
2022-06-16 13:28:38.197000+00:00,0.018,0.036,-0.333
2022-06-16 13:28:46.216000+00:00,0.018,0.036,-0.333
2022-06-16 13:28:54.258000+00:00,0.018,0.036,-0.333
2022-06-16 13:44:06.395000+00:00,0.017,0.034,-0.333
2022-06-16 13:44:06.443000+00:00,0.017,0.034,-0.333
2022-06-16 13:44:14.411000+00:00,0.017,0.034,-0.333
2022-06-16 13:44:14.475000+00:00,0.017,0.034,-0.333
2022-06-16 13:44:22.452000+00:00,0.017,0.034,-0.333
2022-06-16 13:44:22.502000+00:00,0.017,0.034,-0.333
2022-06-16 13:59:12.390000+00:00,0.017,0.034,-0.333
2022-06-16 13:59:20.415000+00:00,0.017,0.034,-0.333
2022-06-16 13:59:20.476000+00:00,0.017,0.034,-0.333
2022-06-16 13:59:28.508000+00:00,0.017,0.034,-0.333
2022-06-16 13:59:28.509000+00:00,0.017,0.034,-0.333
2022-06-16 14:14:02.399000+00:00,0.02,0.04,-0.333
2022-06-16 14:14:10.434000+00:00,0.02,0.04,-0.333
2022-06-16 14:14:10.489000+00:00,0.02,0.04,-0.333
2022-06-16 14:14:18.463000+00:00,0.02,0.04,-0.333
2022-06-16 14:14:18.507000+00:00,0.02,0.04,-0.333
2022-06-16 14:28:34.229000+00:00,0.021,0.042,-0.333
2022-06-16 14:28:42.253000+00:00,0.021,0.042,-0.333
2022-06-16 14:28:50.291000+00:00,0.021,0.042,-0.333
2022-06-16 14:43:52.467000+00:00,0.022,0.045,-0.343
2022-06-16 14:44:00.449000+00:00,0.022,0.045,-0.343
2022-06-16 14:44:08.473000+00:00,0.022,0.045,-0.343
2022-06-16 14:59:01.437000+00:00,0.024,0.048,-0.333
2022-06-16 14:59:09.468000+00:00,0.024,0.048,-0.333
2022-06-16 14:59:17.487000+00:00,0.024,0.048,-0.333
2022-06-16 15:13:51.493000+00:00,0.022,0.043,-0.323
2022-06-16 15:13:59.471000+00:00,0.022,0.043,-0.323
2022-06-16 15:14:07.547000+00:00,0.022,0.043,-0.323
2022-06-16 15:29:00.499000+00:00,0.022,0.044,-0.333
2022-06-16 15:29:08.519000+00:00,0.022,0.044,-0.333
2022-06-16 15:44:09.312000+00:00,0.021,0.043,-0.344
2022-06-16 15:44:17.341000+00:00,0.021,0.043,-0.344
2022-06-16 15:44:25.329000+00:00,0.021,0.043,-0.344
2022-06-16 15:59:03.280000+00:00,0.022,0.045,-0.343
2022-06-16 15:59:11.293000+00:00,0.022,0.045,-0.343
2022-06-16 15:59:19.325000+00:00,0.022,0.045,-0.343
2022-06-16 16:13:55.350000+00:00,0.018,0.036,-0.333
2022-06-16 16:14:03.305000+00:00,0.018,0.036,-0.333
2022-06-16 16:14:11.347000+00:00,0.018,0.036,-0.333
2022-06-16 16:29:12.540000+00:00,0.018,0.036,-0.333
2022-06-16 16:29:20.581000+00:00,0.018,0.036,-0.333
2022-06-16 16:29:28.614000+00:00,0.018,0.036,-0.333
2022-06-16 16:44:17.537000+00:00,0.015,0.03,-0.333
2022-06-16 16:44:17.541000+00:00,0.015,0.03,-0.333
2022-06-16 16:44:25.502000+00:00,0.015,0.03,-0.333
2022-06-16 16:44:25.595000+00:00,0.015,0.03,-0.333
2022-06-16 16:44:33.585000+00:00,0.015,0.03,-0.333
2022-06-16 16:44:33.597000+00:00,0.015,0.03,-0.333
2022-06-16 16:59:37.349000+00:00,0.013,0.026,-0.333
2022-06-16 16:59:45.325000+00:00,0.013,0.026,-0.333
2022-06-16 16:59:45.410000+00:00,0.013,0.026,-0.333
2022-06-16 16:59:53.363000+00:00,0.013,0.026,-0.333
2022-06-16 17:14:54.491000+00:00,0.009,0.019,-0.357
2022-06-16 17:14:54.536000+00:00,0.009,0.019,-0.357
2022-06-16 17:15:02.517000+00:00,0.009,0.019,-0.357
2022-06-16 17:15:02.573000+00:00,0.009,0.019,-0.357
2022-06-16 17:15:10.560000+00:00,0.009,0.019,-0.357
2022-06-16 17:15:10.618000+00:00,0.009,0.019,-0.357
2022-06-16 17:29:37.323000+00:00,0.009,0.017,-0.308
2022-06-16 17:29:37.372000+00:00,0.009,0.017,-0.308
2022-06-16 17:29:45.346000+00:00,0.009,0.017,-0.308
2022-06-16 17:29:53.433000+00:00,0.009,0.017,-0.308
2022-06-16 17:29:53.435000+00:00,0.009,0.017,-0.308
2022-06-16 17:44:48.508000+00:00,0.008,0.015,-0.304
2022-06-16 17:44:56.537000+00:00,0.008,0.015,-0.304
2022-06-16 17:45:04.577000+00:00,0.008,0.015,-0.304
2022-06-16 17:45:04.628000+00:00,0.008,0.015,-0.304
2022-06-16 17:59:55.572000+00:00,0.008,0.016,-0.333
2022-06-16 18:00:03.548000+00:00,0.008,0.016,-0.333
2022-06-16 18:00:11.578000+00:00,0.008,0.016,-0.333
2022-06-16 18:14:43.536000+00:00,0.007,0.014,-0.333
2022-06-16 18:14:51.606000+00:00,0.007,0.014,-0.333
2022-06-16 18:14:59.591000+00:00,0.007,0.014,-0.333
2022-06-16 18:29:54.565000+00:00,0.007,0.014,-0.333
2022-06-16 18:30:02.584000+00:00,0.007,0.014,-0.333
2022-06-16 18:30:10.667000+00:00,0.007,0.014,-0.333
2022-06-16 18:44:51.553000+00:00,0.007,0.014,-0.333
2022-06-16 18:44:59.582000+00:00,0.007,0.014,-0.333
2022-06-16 18:45:07.609000+00:00,0.007,0.014,-0.333
2022-06-16 18:59:29.375000+00:00,0.007,0.014,-0.333
2022-06-16 18:59:37.455000+00:00,0.007,0.014,-0.333
2022-06-16 18:59:45.432000+00:00,0.007,0.014,-0.333
2022-06-16 19:14:47.387000+00:00,0.007,0.015,-0.364
2022-06-16 19:14:55.415000+00:00,0.007,0.015,-0.364
2022-06-16 19:15:03.501000+00:00,0.007,0.015,-0.364
2022-06-16 19:29:36.570000+00:00,0.007,0.014,-0.333
2022-06-16 19:29:44.602000+00:00,0.007,0.014,-0.333
2022-06-16 19:29:52.685000+00:00,0.007,0.014,-0.333
2022-06-16 19:44:11.403000+00:00,0.007,0.014,-0.333
2022-06-16 19:44:19.428000+00:00,0.007,0.014,-0.333
2022-06-16 19:44:27.463000+00:00,0.007,0.014,-0.333
2022-06-16 19:59:03.468000+00:00,0.007,0.014,-0.333
2022-06-16 19:59:11.438000+00:00,0.007,0.014,-0.333
2022-06-16 19:59:19.478000+00:00,0.007,0.014,-0.333
2022-06-16 20:14:12.427000+00:00,0.006,0.012,-0.333
2022-06-16 20:14:20.456000+00:00,0.006,0.012,-0.333
2022-06-16 20:14:28.490000+00:00,0.006,0.012,-0.333
2022-06-16 20:28:53.433000+00:00,0.008,0.016,-0.333
2022-06-16 20:29:01.465000+00:00,0.008,0.016,-0.333
2022-06-16 20:29:09.490000+00:00,0.008,0.016,-0.333
2022-06-16 20:43:59.636000+00:00,0.007,0.013,-0.3
2022-06-16 20:44:07.705000+00:00,0.007,0.013,-0.3
2022-06-16 20:44:15.695000+00:00,0.007,0.013,-0.3
2022-06-16 20:58:34.693000+00:00,0.006,0.012,-0.333
2022-06-16 20:58:42.677000+00:00,0.006,0.012,-0.333
2022-06-16 20:58:50.704000+00:00,0.006,0.012,-0.333
2022-06-16 21:13:40.658000+00:00,0.007,0.015,-0.364
2022-06-16 21:13:48.676000+00:00,0.007,0.015,-0.364
2022-06-16 21:13:56.719000+00:00,0.007,0.015,-0.364
2022-06-16 21:28:15.664000+00:00,0.008,0.015,-0.304
2022-06-16 21:28:23.686000+00:00,0.008,0.015,-0.304
2022-06-16 21:28:31.723000+00:00,0.008,0.015,-0.304
2022-06-16 21:42:53.494000+00:00,0.006,0.013,-0.368
2022-06-16 21:43:01.520000+00:00,0.006,0.013,-0.368
2022-06-16 21:43:09.545000+00:00,0.006,0.013,-0.368
2022-06-16 21:57:44.686000+00:00,0.007,0.015,-0.364
2022-06-16 21:57:52.713000+00:00,0.007,0.015,-0.364
2022-06-16 21:58:00.752000+00:00,0.007,0.015,-0.364
2022-06-16 22:12:32.515000+00:00,0.005,0.01,-0.333
2022-06-16 22:12:40.537000+00:00,0.005,0.01,-0.333
2022-06-16 22:12:48.628000+00:00,0.005,0.01,-0.333
2022-06-16 22:27:20.720000+00:00,0.006,0.012,-0.333
2022-06-16 22:27:28.733000+00:00,0.006,0.012,-0.333
2022-06-16 22:27:36.767000+00:00,0.006,0.012,-0.333
2022-06-16 22:42:22.538000+00:00,0.006,0.012,-0.333
2022-06-16 22:42:30.564000+00:00,0.006,0.012,-0.333
2022-06-16 22:42:38.598000+00:00,0.006,0.012,-0.333
2022-06-16 22:57:09.731000+00:00,0.007,0.015,-0.364
2022-06-16 22:57:17.760000+00:00,0.007,0.015,-0.364
2022-06-16 22:57:25.791000+00:00,0.007,0.015,-0.364
2022-06-16 23:11:40.748000+00:00,0.008,0.016,-0.333
2022-06-16 23:11:48.774000+00:00,0.008,0.016,-0.333
2022-06-16 23:11:56.811000+00:00,0.008,0.016,-0.333
2022-06-16 23:26:22.572000+00:00,0.007,0.013,-0.3
2022-06-16 23:26:30.595000+00:00,0.007,0.013,-0.3
2022-06-16 23:26:38.633000+00:00,0.007,0.013,-0.3
2022-06-16 23:41:47.770000+00:00,0.007,0.013,-0.3
2022-06-16 23:41:55.791000+00:00,0.007,0.013,-0.3
2022-06-16 23:42:03.830000+00:00,0.007,0.013,-0.3
2022-06-16 23:56:53.591000+00:00,0.007,0.014,-0.333
2022-06-16 23:57:01.620000+00:00,0.007,0.014,-0.333
2022-06-16 23:57:09.651000+00:00,0.007,0.014,-0.333
2022-06-17 00:11:58.598000+00:00,0.007,0.014,-0.333
2022-06-17 00:12:14.660000+00:00,0.007,0.014,-0.333
2022-06-17 00:27:02.615000+00:00,0.006,0.012,-0.333
2022-06-17 00:27:10.637000+00:00,0.006,0.012,-0.333
2022-06-17 00:27:18.675000+00:00,0.006,0.012,-0.333
2022-06-17 00:41:56.820000+00:00,0.007,0.014,-0.333
2022-06-17 00:42:04.848000+00:00,0.007,0.014,-0.333
2022-06-17 00:42:12.924000+00:00,0.007,0.014,-0.333
2022-06-17 00:57:02.638000+00:00,0.008,0.017,-0.36
2022-06-17 00:57:10.665000+00:00,0.008,0.017,-0.36
2022-06-17 00:57:18.695000+00:00,0.008,0.017,-0.36
2022-06-17 01:11:53.849000+00:00,0.008,0.015,-0.304
2022-06-17 01:12:01.870000+00:00,0.008,0.015,-0.304
2022-06-17 01:26:56.032000+00:00,0.007,0.015,-0.364
2022-06-17 01:27:05.060000+00:00,0.007,0.015,-0.364
2022-06-17 01:27:13.097000+00:00,0.007,0.015,-0.364
2022-06-17 01:42:05.015000+00:00,0.007,0.015,-0.364
2022-06-17 01:42:14.048000+00:00,0.007,0.015,-0.364
2022-06-17 01:42:22.087000+00:00,0.007,0.015,-0.364
2022-06-17 01:57:15.031000+00:00,0.006,0.012,-0.333
2022-06-17 01:57:24.060000+00:00,0.006,0.012,-0.333
2022-06-17 01:57:32.151000+00:00,0.006,0.012,-0.333
2022-06-17 02:12:14.041000+00:00,0.007,0.015,-0.364
2022-06-17 02:12:23.114000+00:00,0.007,0.015,-0.364
2022-06-17 02:12:31.118000+00:00,0.007,0.015,-0.364
2022-06-17 02:26:56.054000+00:00,0.007,0.014,-0.333
2022-06-17 02:27:05.086000+00:00,0.007,0.014,-0.333
2022-06-17 02:27:13.177000+00:00,0.007,0.014,-0.333
2022-06-17 02:42:04.943000+00:00,0.007,0.014,-0.333
2022-06-17 02:42:13.915000+00:00,0.007,0.014,-0.333
2022-06-17 02:42:21.966000+00:00,0.007,0.014,-0.333
2022-06-17 02:57:11.907000+00:00,0.007,0.013,-0.3
2022-06-17 02:57:20.922000+00:00,0.007,0.013,-0.3
2022-06-17 02:57:29.013000+00:00,0.007,0.013,-0.3
2022-06-17 03:12:19.101000+00:00,0.007,0.014,-0.333
2022-06-17 03:12:28.178000+00:00,0.007,0.014,-0.333
2022-06-17 03:12:36.163000+00:00,0.007,0.014,-0.333
2022-06-17 03:27:28.928000+00:00,0.007,0.014,-0.333
2022-06-17 03:27:37.997000+00:00,0.007,0.014,-0.333
2022-06-17 03:27:45.995000+00:00,0.007,0.014,-0.333
2022-06-17 03:42:47.162000+00:00,0.007,0.013,-0.3
2022-06-17 03:42:56.156000+00:00,0.007,0.013,-0.3
2022-06-17 03:42:56.206000+00:00,0.007,0.013,-0.3
2022-06-17 03:43:04.193000+00:00,0.007,0.013,-0.3
2022-06-17 03:58:07.137000+00:00,0.009,0.018,-0.333
2022-06-17 03:58:16.169000+00:00,0.009,0.018,-0.333
2022-06-17 03:58:16.219000+00:00,0.009,0.018,-0.333
2022-06-17 03:58:24.207000+00:00,0.009,0.018,-0.333
2022-06-17 04:13:00.961000+00:00,0.008,0.015,-0.304
2022-06-17 04:13:09.994000+00:00,0.008,0.015,-0.304
2022-06-17 04:13:10.049000+00:00,0.008,0.015,-0.304
2022-06-17 04:13:18.036000+00:00,0.008,0.015,-0.304
2022-06-17 04:13:18.091000+00:00,0.008,0.015,-0.304
2022-06-17 04:27:41.974000+00:00,0.008,0.017,-0.36
2022-06-17 04:27:42.027000+00:00,0.008,0.017,-0.36
2022-06-17 04:27:51.004000+00:00,0.008,0.017,-0.36
2022-06-17 04:27:51.052000+00:00,0.008,0.017,-0.36
2022-06-17 04:27:59.043000+00:00,0.008,0.017,-0.36
2022-06-17 04:42:21.177000+00:00,0.011,0.023,-0.353
2022-06-17 04:42:21.246000+00:00,0.011,0.023,-0.353
2022-06-17 04:42:30.245000+00:00,0.011,0.023,-0.353
2022-06-17 04:42:30.247000+00:00,0.011,0.023,-0.353
2022-06-17 04:42:38.248000+00:00,0.011,0.023,-0.353
2022-06-17 04:42:38.302000+00:00,0.011,0.023,-0.353
2022-06-17 04:57:34.181000+00:00,0.013,0.027,-0.35
2022-06-17 04:57:34.229000+00:00,0.013,0.027,-0.35
2022-06-17 04:57:43.261000+00:00,0.013,0.027,-0.35
