name,time,city,city_id,cloudiness,condition_description,condition_icon,condition_id,condition_main,country,forecast,host,humidity,pressure,rain,sunrise,sunset,temperature,visibility,wind_degrees,wind_speed
weather,2022-02-27T21:13:31Z,Kozani,8133764,98,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,93,1017,0,1646024904000000000,1646065346000000000,0.76,10000,350,3.6
weather,2022-02-27T22:07:49Z,Kozani,8133764,98,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,93,1017,0,1646024904000000000,1646065346000000000,0.76,10000,330,3.09
weather,2022-02-27T23:07:44Z,Kozani,8133764,98,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,93,1017,0,1646024904000000000,1646065346000000000,0.77,10000,340,3.09
weather,2022-02-28T00:10:15Z,Kozani,8133764,99,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,93,1017,0,1646024904000000000,1646065346000000000,0.75,10000,0,1.54
weather,2022-02-28T01:07:44Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,80,1017,0,1646024904000000000,1646065346000000000,1.58,10000,350,3.6
weather,2022-02-28T02:07:40Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,86,1016,0,1646024904000000000,1646065346000000000,0.66,10000,340,5.66
weather,2022-02-28T03:13:39Z,Kozani,8133764,93,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,86,1016,0,1646024904000000000,1646065346000000000,0.74,10000,320,5.14
weather,2022-02-28T04:07:47Z,Kozani,8133764,88,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,93,1016,0,1646024904000000000,1646065346000000000,-0.08,10000,10,2.57
weather,2022-02-28T05:07:43Z,Kozani,8133764,90,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,86,1017,0,1646024904000000000,1646065346000000000,-0.1,10000,10,2.06
weather,2022-02-28T06:12:43Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,86,1017,0,1646024904000000000,1646065346000000000,-0.09,10000,350,2.57
weather,2022-02-28T07:07:46Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,80,1017,0,1646024904000000000,1646065346000000000,0.96,10000,320,5.14
weather,2022-02-28T08:07:43Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,75,1018,0,1646024904000000000,1646065346000000000,1.86,10000,340,3.09
weather,2022-02-28T09:13:42Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,69,1018,0,1646024904000000000,1646065346000000000,1.94,10000,340,5.66
weather,2022-02-28T10:07:42Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,65,1018,0,1646024904000000000,1646065346000000000,2.91,10000,320,5.14
weather,2022-02-28T11:07:54Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,65,1018,0,1646024904000000000,1646065346000000000,3.73,10000,350,4.12
weather,2022-02-28T12:10:42Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,60,1018,0,1646024904000000000,1646065346000000000,3.63,10000,340,4.63
weather,2022-02-28T13:07:49Z,Kozani,8133764,96,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,56,1018,0,1646024904000000000,1646065346000000000,3.65,10000,320,3.6
weather,2022-02-28T14:07:44Z,Kozani,8133764,92,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,52,1018,0,1646024904000000000,1646065346000000000,3.55,10000,330,3.6
weather,2022-02-28T15:14:09Z,Kozani,8133764,85,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,60,1018,0,1646024904000000000,1646065346000000000,2.71,10000,360,4.12
weather,2022-02-28T16:07:42Z,Kozani,8133764,88,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,64,1019,0,1646024904000000000,1646065346000000000,1.71,10000,340,4.63
weather,2022-02-28T17:07:44Z,Kozani,8133764,91,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,64,1019,0,1646024904000000000,1646065346000000000,1.68,10000,350,3.6
weather,2022-02-28T18:16:15Z,Kozani,8133764,94,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,69,1020,0,1646024904000000000,1646065346000000000,0.73,10000,340,3.6
weather,2022-02-28T19:07:46Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,69,1020,0,1646024904000000000,1646065346000000000,0.81,10000,320,3.6
weather,2022-02-28T20:07:47Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,69,1021,0,1646024904000000000,1646065346000000000,0.81,10000,340,3.09
weather,2022-02-28T21:13:35Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,69,1021,0,1646111214000000000,1646151813000000000,0.82,10000,340,3.6
weather,2022-02-28T22:07:38Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,86,1021,0,1646111214000000000,1646151813000000000,-0.09,10000,360,3.09
weather,2022-02-28T23:07:45Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,93,1021,0,1646111214000000000,1646151813000000000,-0.18,10000,330,2.57
weather,2022-03-01T00:12:32Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,100,1021,0,1646111214000000000,1646151813000000000,-1.09,10000,340,3.09
weather,2022-03-01T01:07:50Z,Kozani,8133764,98,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,100,1020,0,1646111214000000000,1646151813000000000,-1.18,10000,340,2.57
weather,2022-03-01T02:07:36Z,Kozani,8133764,99,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,93,1020,0,1646111214000000000,1646151813000000000,-1.28,10000,340,2.57
weather,2022-03-01T03:13:39Z,Kozani,8133764,99,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,93,1019,0,1646111214000000000,1646151813000000000,-1.28,10000,360,2.57
weather,2022-03-01T04:07:44Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,93,1019,0,1646111214000000000,1646151813000000000,-1.45,10000,350,2.06
weather,2022-03-01T05:07:47Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,93,1020,0,1646111214000000000,1646151813000000000,-1.48,10000,0,1.03
weather,2022-03-01T06:15:45Z,Kozani,8133764,100,mist,50d,701,Mist,GR,*,ip-172-31-46-198,93,1020,0,1646111214000000000,1646151813000000000,-1.46,3000,0,0
weather,2022-03-01T07:07:39Z,Kozani,8133764,100,mist,50d,701,Mist,GR,*,ip-172-31-46-198,93,1020,0,1646111214000000000,1646151813000000000,-0.72,2500,0,0
weather,2022-03-01T08:14:53Z,Kozani,8133764,100,mist,50d,701,Mist,GR,*,ip-172-31-46-198,86,1020,0,1646111214000000000,1646151813000000000,-0.62,5000,0,0
weather,2022-03-01T09:13:47Z,Kozani,8133764,100,mist,50d,701,Mist,GR,*,ip-172-31-46-198,86,1020,0,1646111214000000000,1646151813000000000,-0.62,2000,350,2.06
weather,2022-03-01T10:14:10Z,Kozani,8133764,100,mist,50d,701,Mist,GR,*,ip-172-31-46-198,86,1021,0,1646111214000000000,1646151813000000000,-0.63,2000,350,3.09
weather,2022-03-01T11:14:11Z,Kozani,8133764,100,mist,50d,701,Mist,GR,*,ip-172-31-46-198,86,1020,0,1646111214000000000,1646151813000000000,0.22,1500,350,2.57
weather,2022-03-01T12:10:37Z,Kozani,8133764,100,mist,50d,701,Mist,GR,*,ip-172-31-46-198,86,1020,0,1646111214000000000,1646151813000000000,0.32,1500,350,2.57
weather,2022-03-01T13:14:04Z,Kozani,8133764,100,mist,50d,701,Mist,GR,*,ip-172-31-46-198,86,1019,0,1646111214000000000,1646151813000000000,-0.61,1500,340,3.09
weather,2022-03-01T14:14:10Z,Kozani,8133764,100,snow,13d,601,Snow,GR,*,ip-172-31-46-198,99,1021,0,1646111214000000000,1646151813000000000,-1.33,62,63,1.51
weather,2022-03-01T15:14:25Z,Kozani,8133764,100,snow,13d,601,Snow,GR,*,ip-172-31-46-198,99,1021,0,1646111214000000000,1646151813000000000,-1.39,82,65,1.79
weather,2022-03-01T16:14:05Z,Kozani,8133764,100,snow,13d,601,Snow,GR,*,ip-172-31-46-198,98,1021,0,1646111214000000000,1646151813000000000,-1.39,149,60,1.96
weather,2022-03-01T17:14:07Z,Kozani,8133764,100,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,97,1021,0,1646111214000000000,1646151813000000000,-1.33,229,56,1.81
weather,2022-03-01T18:16:54Z,Kozani,8133764,100,snow,13n,601,Snow,GR,*,ip-172-31-46-198,97,1022,0,1646111214000000000,1646151813000000000,-1.33,236,49,1.72
weather,2022-03-01T19:14:05Z,Kozani,8133764,100,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,97,1022,0,1646111214000000000,1646151813000000000,-1.33,252,45,1.84
weather,2022-03-01T20:14:08Z,Kozani,8133764,100,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,98,1022,0,1646111214000000000,1646151813000000000,-1.33,188,40,1.8
weather,2022-03-01T21:13:54Z,Kozani,8133764,100,snow,13n,601,Snow,GR,*,ip-172-31-46-198,98,1022,0,1646197523000000000,1646238280000000000,-1.88,128,40,1.81
weather,2022-03-01T22:14:07Z,Kozani,8133764,100,snow,13n,601,Snow,GR,*,ip-172-31-46-198,98,1022,0,1646197523000000000,1646238280000000000,-1.39,110,33,1.73
weather,2022-03-01T23:13:58Z,Kozani,8133764,100,snow,13n,601,Snow,GR,*,ip-172-31-46-198,99,1022,0,1646197523000000000,1646238280000000000,-1.39,104,43,1.93
weather,2022-03-02T00:10:32Z,Kozani,8133764,100,snow,13n,601,Snow,GR,*,ip-172-31-46-198,98,1022,0,1646197523000000000,1646238280000000000,-1.82,134,36,1.86
weather,2022-03-02T01:13:59Z,Kozani,8133764,100,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,98,1022,0,1646197523000000000,1646238280000000000,-1.82,163,25,1.78
weather,2022-03-02T02:14:11Z,Kozani,8133764,100,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,98,1022,0,1646197523000000000,1646238280000000000,-1.39,167,35,2.16
weather,2022-03-02T03:14:01Z,Kozani,8133764,100,light snow,13n,600,Snow,GR,*,ip-172-31-46-198,97,1021,0,1646197523000000000,1646238280000000000,-0.83,777,30,2.08
weather,2022-03-02T04:14:04Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,98,1021,0,1646197523000000000,1646238280000000000,-0.83,646,18,1.97
weather,2022-03-02T05:14:13Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,97,1021,0,1646197523000000000,1646238280000000000,-0.33,1672,11,2.07
weather,2022-03-02T06:14:45Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,86,1018,0,1646197523000000000,1646238280000000000,-2.02,7000,340,5.14
weather,2022-03-02T07:14:14Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,74,1018,0,1646197523000000000,1646238280000000000,-1.08,10000,320,5.14
weather,2022-03-02T08:14:03Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,74,1018,0,1646197523000000000,1646238280000000000,-0.86,10000,330,4.63
weather,2022-03-02T09:14:15Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,69,1018,0,1646197523000000000,1646238280000000000,0.05,10000,340,5.14
weather,2022-03-02T10:14:10Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,64,1017,0,1646197523000000000,1646238280000000000,1.01,10000,320,5.66
weather,2022-03-02T11:14:10Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,60,1017,0,1646197523000000000,1646238280000000000,1.86,10000,340,5.66
weather,2022-03-02T12:11:11Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,55,1016,0,1646197523000000000,1646238280000000000,2.03,10000,330,7.72
weather,2022-03-02T13:14:10Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,55,1015,0,1646197523000000000,1646238280000000000,2.1,10000,340,6.17
weather,2022-03-02T14:14:05Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,52,1015,0,1646197523000000000,1646238280000000000,2.87,10000,330,6.17
weather,2022-03-02T15:14:56Z,Kozani,8133764,79,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,51,1015,0,1646197523000000000,1646238280000000000,2.03,10000,350,5.14
weather,2022-03-02T16:14:12Z,Kozani,8133764,81,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,55,1015,0,1646197523000000000,1646238280000000000,1.03,10000,360,4.12
weather,2022-03-02T17:14:14Z,Kozani,8133764,67,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,59,1015,0,1646197523000000000,1646238280000000000,-0.07,10000,330,3.6
weather,2022-03-02T18:15:58Z,Kozani,8133764,50,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,69,1015,0,1646197523000000000,1646238280000000000,-0.91,10000,300,2.06
weather,2022-03-02T19:14:23Z,Kozani,8133764,14,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,59,1015,0,1646197523000000000,1646238280000000000,-0.17,10000,280,2.06
weather,2022-03-02T20:14:17Z,Kozani,8133764,16,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,69,1015,0,1646197523000000000,1646238280000000000,-1.92,10000,0,1.03
weather,2022-03-02T21:13:57Z,Kozani,8133764,15,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,69,1015,0,1646283831000000000,1646324746000000000,-1.92,10000,0,1.54
weather,2022-03-02T22:13:57Z,Kozani,8133764,15,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,74,1015,0,1646283831000000000,1646324746000000000,-2.85,10000,340,2.57
weather,2022-03-02T23:14:07Z,Kozani,8133764,14,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,74,1016,0,1646283831000000000,1646324746000000000,-2.93,10000,300,2.57
weather,2022-03-03T00:10:25Z,Kozani,8133764,16,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,69,1015,0,1646283831000000000,1646324746000000000,-2.11,10000,10,2.57
